-2.9999998775510206 -1.249045760153356
-2.9981596924766425 -1.2488616399899217
-2.996319507402264 -1.2486773163251814
-2.9926391372535077 -1.2483080571910212
-2.9852783969559953 -1.247567082561384
-2.9705569163609695 -1.2460752341528407
-2.941113955170919 -1.243051341957749
-2.8822280327908176 -1.2368378349054712
-2.754549857487248 -1.22255591803732
-2.635332698579087 -1.2081223742179192
-2.518454107086743 -1.1928192432135971
-2.3916691850510325 -1.1747691828761735
-2.273345279410731 -1.1563896690685675
-2.1451150432270625 -1.1345726029875645
-2.019223374459211 -1.110964036709035
-1.9017927220867685 -1.0867069874310369
-1.7744557391709594 -1.0576072594198227
-1.655579772650559 -1.0274276437003387
-1.5390423735459755 -0.9945935755929323
-1.4125986438980254 -0.9547779019044137
-1.294615930645484 -0.9130939690204148
-1.1667268868495762 -0.8621955589269638
-1.0411764104694852 -0.8055683094505105
-0.9240869504848028 -0.7459645520906139
-0.7970911599567538 -0.6729647408010657
-0.6785563858241136 -0.5961888412133549
-0.5501152811481067 -0.5029317142186763
-0.42401274388791677 -0.40103413553473793
-0.30637122302313563 -0.29729165517446704
-0.17882337161498782 -0.17695300283230467
-0.059736536602248806 -0.059665632660464256
-0.001913265306122449 -0.00191326297157137
0.001913265306122449 0.00191326297157137
0.183666329134962 0.18164192276040442
0.30185991087984193 0.29316226004887336
0.42995982316808856 0.4060641504623625
0.5557211680405183 0.5072250484313285
0.6730214965175392 0.5923892070168693
0.8002281555379268 0.6748800459714934
0.9189737981629056 0.7431995148016225
1.0353808733720673 0.8027793380205802
1.1616942791245957 0.8600589184808385
1.2795466684817152 0.9074214756757003
1.4073053883822015 0.9530063741453935
1.526603091887279 0.9908798275567744
1.6435622279765396 1.0241980423446686
1.7704276946091668 1.05663466520095
1.8888321448463852 1.0838846723476983
2.0171429256269704 1.1105539394825223
2.143115138991739 1.1342153004151152
2.2606263359610983 1.1543179076067076
2.3880438634738246 1.1742290101364363
2.5070003745911422 1.1912531930982888
2.623618318292643 1.206642185547252
2.75014259253751 1.2220419755914402
2.8682058503869685 1.2353246764865429
2.870265132061407 1.23554772323795
2.872324413735845 1.2357704847640272
2.8764429770847215 1.2362151542377293
2.884680103782475 1.2371010934855164
2.9011543571779814 1.2388594890768996
2.9341028639689943 1.2423232597644351
2.936162145643433 1.242537433583039
2.938221427317871 1.2427513383739939
2.9423399906667473 1.2431783428199932
2.950577117364501 1.2440291447348235
2.9670513707600072 1.2457180282541682
2.9691106524344457 1.2459279554512634
2.971169934108884 1.2461376212801658
2.9752884974577607 1.2465561707099904
2.983525624155514 1.2473901537338152
2.9855849058299526 1.2475980030690366
2.9876441875043906 1.247805594761449
2.991762750853267 1.2482200070603633
2.9938220325277056 1.2484268285854931
2.995881314202144 1.248633394305077
2.9979405958765826 1.2488397046758126
2.9999998775510206 1.249045760153356
