-0.9955999522772407   -3.0585623598482643
-0.9955509933916401   -3.052997320586877
-0.9954702429825253   -3.0439833563934684
-0.9953087421642958   -3.0264266667904485
-0.9949857405278366   -2.9930532168811013
-0.9943397372549184   -2.932299001622701
-0.9942589868458036   -2.925196061352141
-0.9941782364366889   -2.918192049655374
-0.9940167356184593   -2.90447002062573
-0.9936937339820002   -2.8781002998991685
-0.9930477307090819   -2.829176073071043
-0.9929669802999671   -2.823381796915422
-0.9928862298908523   -2.817653438000374
-0.9927247290726228   -2.8063885692765043
-0.9924017274361636   -2.7845875804932505
-0.9917557241632453   -2.743626340316229
-0.9916749737541305   -2.738732535263472
-0.9915942233450157   -2.73388577386911
-0.9914327225267862   -2.7243298093365818
-0.991109720890327   -2.7057444830161
-0.9904637176174087   -2.6705095961740417
-0.9891717110715721   -2.6066557753157493
-0.9890909606624573   -2.602920633542079
-0.9890102102533425   -2.5992128876503844
-0.9888487094351129   -2.591877987695338
-0.9885257077986538   -2.577519860278275
-0.9878797045257355   -2.5499712575874947
-0.986587697979899   -2.499000687132143
-0.986512352631842   -2.496180768361679
-0.9864370072837849   -2.4933764522007857
-0.986286316587671   -2.487813939041494
-0.9859849351954428   -2.4768687252633934
-0.9853821724109868   -2.455662426606783
-0.9841766468420745   -2.415736211411471
-0.9841013014940174   -2.41334204742794
-0.9840259561459604   -2.4109591123320113
-0.9838752654498464   -2.406226507545535
-0.9835738840576184   -2.396891492418111
-0.9829711212731622   -2.3787204569056586
-0.9817655957042499   -2.344216642900696
-0.9816902503561928   -2.3421358679621416
-0.9816149050081359   -2.3400635591486645
-0.9814642143120218   -2.3359440637204187
-0.9811628329197938   -2.327803675052926
-0.9805600701353376   -2.3119028780769875
-0.9793545445664253   -2.2815154318097566
-0.9769434934286008   -2.225679615209952
-0.9768618197248305   -2.2238909239654565
-0.9767801460210603   -2.2221084617350075
-0.9766167986135199   -2.2185620497785266
-0.9762901037984391   -2.211542079480487
-0.9756367141682774   -2.197784346097654
-0.9743299349079539   -2.1713294078501852
-0.9717163763873071   -2.122188366616173
-0.9716347026835369   -2.1207259017127016
-0.9715530289797667   -2.1192675813052593
-0.9713896815722263   -2.116363279104974
-0.9710629867571454   -2.110603376334936
-0.9704095971269837   -2.0992733179747685
-0.9691028178666603   -2.077334154471745
-0.9664892593460135   -2.0360695630315826
-0.9664090795643774   -2.034854275416676
-0.9663288997827413   -2.0336418357390644
-0.9661685402194691   -2.0312254460870167
-0.9658478210929247   -2.0264262521857215
-0.9652063828398358   -2.0169592966015735
-0.9639235063336583   -1.9985290159927236
-0.9613577533213031   -1.963523046085366
-0.9562262472965927   -1.8998690639231253
-0.9561514725760143   -1.8989965757153116
-0.956076697855436   -1.8981255407963296
-0.9559271484142793   -1.8963878110641557
-0.955628049531966   -1.8929295750996533
-0.9550298517673395   -1.8860809223576438
-0.9538334562380861   -1.8726466109946316
-0.9514406651795795   -1.846768366436502
-0.9466550830625662   -1.798544570547596
-0.9465739799862747   -1.7977641397673552
-0.9464928769099832   -1.7969848603500405
-0.9463306707574001   -1.7954297416584153
-0.946006258452234   -1.7923331681082164
-0.9453574338419017   -1.7861939153978872
-0.9440597846212373   -1.7741251000062859
-0.9414644861799084   -1.7507821065820535
-0.9362738892972506   -1.706963174920565
-0.9265845433473294   -1.6336847764896074
-0.9160851678661192   -1.5641185135423805
-0.9057770144180753   -1.5034904629330959
-0.8961607087854259   -1.452371007026821
-0.8857343736214873   -1.4017734090825427
-0.875999886272943   -1.358307293092884
-0.8664566209575653   -1.3186853477647404
-0.8561033261108985   -1.2785695418050453
-0.8464418790796259   -1.2434683121270373
-0.8359704025170642   -1.2076407832095803
-0.8256901479876692   -1.174439441788328
-0.8161017412736684   -1.1450324597733548
-0.8057033050283786   -1.1146595456185069
-0.795996716598483   -1.0875896659328714
-0.786481350201754   -1.0621395282882988
-0.776155954273736   -1.0356285734229966
-0.7665224061611121   -1.0118410180033977
